water_pH,TDS,water_temp
8.82,683,23.81
10.16,345,23.88
7.6,359,24.56
6.83,455,23.63
7.61,309,24.69
6.49,530,25.31
7.0,320,24.69
5.57,514,26.06
11.82,370,24.06
10.22,308,24.25
6.92,334,24.88
8.22,777,24.63
8.89,365,24.63
10.38,338,23.19
7.85,309,24.75
8.55,350,23.75
6.37,328,22.0
6.94,332,24.81
8.07,343,25.69
9.2,307,24.88
10.1,361,24.63
6.88,324,24.81
7.79,343,23.69
11.42,417,22.75
7.31,293,24.25
12.17,394,24.25
6.42,435,23.56
6.08,437,23.88
7.62,299,24.19
9.66,306,24.13
8.24,329,22.69
8.36,329,24.31
8.34,317,24.31
6.35,301,25.38
8.9,413,25.5
8.53,418,25.31
7.08,333,22.69
8.0,308,23.63
10.04,306,24.31
9.76,344,23.25
9.94,340,23.06
8.52,330,24.88
9.36,310,24.0
7.05,338,24.94
7.21,415,24.06
9.43,314,23.56
7.21,316,23.56
7.85,344,23.25
6.09,330,25.25
6.51,1092,23.75
5.86,544,25.63
9.83,343,23.94
13.85,821,24.44
8.69,304,24.06
9.83,332,22.94
7.36,374,24.44
8.0,418,23.69
8.39,445,23.56
6.61,339,25.25
8.6,329,24.25
7.52,332,25.13
6.2,296,24.5
8.87,376,24.19
7.72,304,24.5
7.57,323,22.63
7.88,296,24.81
10.15,338,22.94
6.36,531,26.0
7.16,330,24.75
6.04,295,24.44
7.31,331,22.69
6.5,338,24.88
9.06,311,24.31
5.85,401,24.31
8.71,342,23.63
9.0,365,24.63
8.44,340,23.0
7.38,329,24.31
9.59,302,24.0
6.75,341,25.94
8.6,426,23.38
7.04,431,23.06
6.05,305,25.06
7.51,694,23.56
9.16,311,24.75
9.19,372,25.75
10.2,297,23.75
11.79,385,22.63
7.94,379,24.0
8.03,338,24.88
7.58,424,24.56
5.94,547,26.75
7.3,262,25.38
8.16,308,23.63
8.28,299,24.13
6.82,333,22.25
7.21,332,24.94
6.04,297,24.31
9.96,336,22.94
8.72,338,23.25
8.45,329,22.19
5.89,559,26.63
7.82,310,23.94
8.13,336,23.25
7.12,304,24.13
5.97,369,24.88
5.93,254,25.31
6.9,299,24.19
7.68,327,24.19
8.59,415,24.0
6.14,516,25.06
9.46,399,25.13
7.59,349,23.88
8.02,319,24.69
5.53,533,25.0
8.73,310,23.63
8.52,342,23.38
8.53,423,24.81
5.83,563,26.31
7.44,327,24.19
7.83,331,24.19
6.85,304,25.5
9.82,374,25.56
8.67,429,24.38
9.16,672,24.38
7.81,346,23.56
8.29,335,22.69
8.93,338,23.0
7.65,329,24.19
7.66,312,23.63
8.93,307,25.06
6.41,432,23.75
7.85,342,23.38
9.32,361,24.69
5.93,524,25.44
8.01,314,23.56
5.84,319,24.06
7.37,420,23.88
7.21,441,24.25
9.64,340,22.94
8.67,344,23.44
6.76,1401,25.31
10.14,340,23.38
8.58,335,22.75
8.27,342,23.19
7.5,344,23.5
7.72,426,23.25
7.3,333,22.69
6.57,431,24.63
10.26,406,25.5
7.28,311,24.56
5.54,321,24.38
6.77,305,24.94
6.62,308,24.25
7.55,329,22.13
6.47,537,26.0
6.2,1411,26.56
8.4,366,24.25
5.8,325,23.88
8.38,340,23.5
7.58,672,24.25
8.34,375,25.44
6.71,331,22.06
9.51,342,23.5
7.39,706,24.75
9.63,368,25.56
8.34,712,24.5
8.28,345,23.75
6.63,340,24.63
9.7,336,22.94
8.72,765,23.69
9.8,342,23.25
7.43,266,24.75
10.2,305,23.75
9.46,305,25.0
8.56,331,22.75
7.68,338,24.81
5.81,542,26.19
5.88,419,24.63
8.8,331,24.44
7.61,416,23.63
9.32,338,22.94
9.73,299,23.75
9.25,344,24.56
10.08,306,24.06
6.93,328,23.06
7.82,311,24.81
7.66,316,23.56
9.3,331,24.19
9.13,310,23.94
11.38,388,22.63
5.97,533,26.63
6.61,426,23.38
8.77,342,22.94
8.76,334,23.31
6.49,324,24.63
7.3,303,24.88
10.05,340,23.06
6.63,415,24.25
10.53,368,25.19
10.19,342,23.25
5.57,369,24.88
7.92,753,23.13
5.98,431,23.38
7.03,445,23.38
8.69,352,23.44
7.87,330,24.5
7.73,420,24.13
8.76,342,23.38
6.13,320,24.69
7.84,333,22.69
9.21,361,24.31
9.1,309,24.94
9.14,331,22.81
7.93,339,23.63
5.8,325,24.06
6.39,661,24.75
7.32,329,22.5
5.78,522,26.19
7.87,345,23.69
6.31,295,24.38
7.3,352,23.69
7.6,1401,25.69
8.26,349,24.38
7.97,330,22.0
6.91,336,22.88
5.71,320,24.94
9.24,312,24.06
6.27,538,25.69
6.46,438,23.5
5.94,545,26.19
7.13,1391,26.06
6.45,314,23.69
6.99,420,23.88
9.85,337,22.75
6.78,321,24.25
7.25,373,25.0
5.98,333,22.06
7.06,325,24.06
8.76,735,22.63
6.83,444,23.94
7.76,310,23.63
6.64,314,23.88
6.9,440,23.5
10.43,342,23.44
8.41,329,22.19
5.96,435,23.5
7.8,783,23.25
8.86,308,24.31
7.75,329,22.69
8.51,352,23.69
6.01,359,24.38
6.7,431,23.38
9.79,442,23.63
7.9,318,23.5
5.68,511,24.81
9.56,340,23.25
6.35,431,23.25
7.33,379,24.13
8.2,312,23.63
6.91,302,24.63
7.25,337,23.63
9.05,338,22.94
6.93,327,24.25
5.55,361,24.69
8.65,363,24.25
6.52,435,23.5
6.54,350,23.69
10.33,341,22.75
6.03,320,25.13
7.72,377,24.0
8.28,307,24.88
6.13,442,23.88
9.92,338,23.25
9.25,338,23.13
7.94,449,23.88
7.65,445,23.38
7.82,376,24.44
9.56,344,23.44
8.28,310,23.56
8.53,306,23.69
7.61,420,23.88
7.51,327,22.19
7.66,363,24.63
8.15,330,24.75
6.46,1463,26.88
8.55,306,24.38
8.57,783,23.38
8.92,306,24.31
6.44,442,24.13
6.96,330,24.69
8.75,331,24.19
8.04,389,24.81
9.03,304,24.63
6.84,535,25.38
6.46,314,23.5
10.5,394,23.0
8.42,433,23.38
9.34,368,25.5
8.11,306,24.44
6.09,545,26.44
6.04,533,26.38
7.4,415,23.94
7.98,331,24.25
7.6,268,24.19
5.77,298,24.75
6.3,314,23.75
9.83,372,25.56
6.72,533,25.38
11.03,393,23.25
6.31,328,22.94
5.66,405,24.31
8.16,342,23.56
8.61,413,23.56
6.07,296,24.69
6.85,532,25.69
7.69,413,24.06
8.77,331,22.56
7.66,329,22.75
9.15,304,23.94
8.55,1044,24.81
5.55,493,25.44
8.94,342,23.56
7.23,305,24.63
8.99,344,23.44
8.05,305,24.69
9.12,338,22.88
8.26,309,25.0
7.77,310,23.75
5.83,530,25.44
8.19,426,23.13
6.95,331,22.63
6.52,312,23.75
8.39,342,23.44
5.67,526,26.75
6.03,303,24.75
8.07,343,25.88
7.77,312,23.63
6.58,341,25.69
8.64,304,24.13
7.81,343,23.63
7.2,366,25.38
9.48,340,23.44
10.04,340,23.13
7.84,377,24.0
6.62,537,26.06
6.34,431,24.69
7.6,269,25.06
10.88,422,22.69
8.21,329,22.25
5.9,512,25.81
8.54,343,23.75
7.7,297,24.25
6.3,538,25.38
5.6,529,26.94
7.06,382,24.56
6.96,543,25.94
8.33,683,24.81
8.83,418,24.94
9.51,346,23.63
12.81,953,24.56
8.26,790,23.63
7.39,441,23.31
9.77,339,22.81
5.86,510,26.38
6.85,327,22.19
5.84,361,25.75
8.02,439,24.13
7.77,344,23.56
6.28,567,25.88
7.93,532,25.44
7.55,331,22.81
7.24,304,24.25
7.82,331,24.31
6.2,540,26.94
9.15,304,24.63
7.01,331,22.38
7.54,333,24.25
7.18,332,25.19
7.05,318,24.69
8.41,374,26.0
10.59,368,25.44
6.89,325,23.88
8.27,304,24.38
9.81,365,24.69
6.05,544,26.5
6.78,331,22.19
8.13,423,23.38
7.36,431,23.13
10.96,395,22.44
7.9,418,23.5
10.87,388,22.56
8.91,305,24.63
11.11,374,24.5
7.58,312,23.56
8.59,415,23.94
6.75,298,24.38
7.07,294,25.13
8.38,306,24.13
6.98,338,24.81
6.45,437,24.13
8.1,765,25.31
8.62,363,24.31
7.45,351,23.88
5.64,515,25.38
5.62,529,25.44
7.94,315,24.13
8.31,346,23.56
7.78,406,24.19
8.38,361,24.38
9.72,342,22.81
6.41,343,25.75
6.13,361,24.75
5.74,511,24.88
7.37,443,23.19
7.64,410,24.06
7.6,267,25.38
8.48,329,22.19
6.07,440,23.69
8.2,329,22.56
8.29,333,24.31
7.89,346,23.38
9.15,331,22.56
6.81,316,23.81
8.71,340,23.25
8.62,343,23.75
6.44,437,24.06
7.6,268,24.19
5.62,324,24.75
8.93,683,24.63
7.86,336,24.81
7.55,640,24.25
7.68,311,24.38
5.88,1659,26.63
7.63,450,23.63
6.16,437,24.0
5.79,321,24.06
9.05,310,24.13
9.18,309,24.63
6.68,447,23.88
5.73,298,24.81
7.92,335,23.63
5.54,515,24.44
8.22,340,23.56
8.4,373,25.13
7.76,331,22.81
10.27,337,22.75
8.5,418,23.88
5.86,539,26.19
8.02,304,24.31
7.54,741,22.44
7.05,294,24.88
8.42,336,22.88
7.43,332,24.75
8.29,706,24.63
5.75,303,25.19
6.72,314,23.63
9.88,340,23.44
8.08,310,23.69
6.76,369,25.06
8.65,345,23.88
9.89,342,23.44
7.02,319,24.38
8.73,341,23.75
9.99,338,22.94
6.9,321,23.94
5.57,361,24.44
7.49,268,24.81
9.21,421,24.63
6.63,312,23.56
5.7,426,23.38
8.13,311,24.5
8.47,306,24.13
6.37,438,24.56
6.72,369,24.81
8.78,342,23.38
7.67,305,25.25
6.42,532,26.94
6.38,353,25.69
10.34,342,23.56
7.25,433,23.56
8.52,329,22.69
7.71,331,22.63
9.23,309,24.88
7.51,344,23.5
6.28,385,24.06
10.58,366,25.25
8.33,337,22.69
7.51,491,23.75
9.22,327,24.19
7.81,342,25.0
8.05,339,25.38
7.48,317,24.44
6.95,292,24.88
11.05,938,23.25
5.66,447,25.38
7.03,334,25.0
6.63,328,21.94
8.87,344,23.5
6.36,439,24.13
7.15,296,24.81
5.91,539,26.25
8.95,340,23.06
7.32,249,25.13
7.95,332,25.19
6.47,306,25.5
9.92,344,23.25
6.22,735,24.63
7.09,331,22.56
8.21,413,24.19
7.95,342,23.56
7.51,317,24.25
9.26,311,24.69
8.22,359,24.63
5.85,512,25.75
10.39,411,25.25
7.02,329,22.38
5.51,325,24.06
5.86,532,25.56
6.72,338,24.81
5.93,295,24.19
8.55,729,22.56
8.45,329,22.19
7.17,268,24.38
7.74,340,24.75
9.3,397,23.81
5.92,515,25.75
7.22,369,24.94
9.02,331,22.69
7.44,343,25.25
9.5,336,23.06
5.69,359,24.31
8.58,336,24.75
7.11,369,25.06
6.73,531,26.19
7.4,534,25.81
8.01,307,24.69
7.23,292,25.31
7.11,359,24.56
7.75,333,24.38
7.28,324,25.13
6.76,340,23.06
8.79,309,24.69
9.84,341,23.88
7.59,307,24.63
6.89,320,23.88
6.89,325,24.13
8.4,440,23.44
9.17,327,22.75
10.12,344,23.63
11.81,391,23.13
7.66,343,23.75
10.27,343,23.69
6.22,532,26.94
5.91,520,25.81
5.67,324,25.0
6.4,298,24.69
5.51,488,25.19
9.06,342,22.88
7.69,332,25.13
5.91,267,24.19
8.63,771,25.0
8.14,312,23.63
9.81,338,23.0
8.29,450,23.63
7.61,741,25.5
7.69,351,23.88
5.86,515,25.5
8.56,315,24.63
11.27,390,22.63
8.26,450,23.69
6.7,270,24.19
7.65,307,24.5
8.59,303,24.75
8.09,328,22.0
8.7,413,24.13
7.36,360,25.13
7.58,330,25.25
9.33,342,23.25
7.5,329,22.69
7.04,306,23.81
5.62,553,26.5
8.55,337,22.81
7.55,304,24.63
9.45,408,25.31
8.22,445,23.44
8.92,305,24.69
8.58,336,22.81
5.75,1580,26.0
6.02,861,24.88
8.64,331,24.19
10.98,414,23.56
6.84,319,24.56
7.57,327,22.56
6.44,678,24.5
9.4,303,24.75
10.07,341,23.81
7.6,442,24.06
5.95,315,24.13
5.52,729,24.31
6.72,363,24.69
10.32,337,22.75
7.85,311,24.56
8.39,329,22.56
7.59,390,24.19
7.41,331,22.06
5.67,553,26.69
8.18,341,23.75
5.55,496,25.44
7.71,329,22.69
7.97,329,22.63
5.63,419,24.63
8.3,341,25.5
9.06,411,23.88
5.9,1333,25.69
5.82,290,23.38
9.56,344,23.63
8.87,329,22.63
8.7,338,23.13
8.75,331,22.63
8.04,329,25.38
6.09,539,26.5
9.62,753,23.06
8.73,310,23.63
5.63,539,26.31
8.92,332,23.19
6.1,523,25.88
8.35,341,25.44
6.64,330,25.19
9.71,299,23.81
10.01,790,24.0
7.67,350,23.44
7.01,298,24.81
9.0,329,22.75
7.32,363,24.5
9.33,363,24.38
6.28,310,23.5
7.05,333,26.0
9.93,777,22.94
9.66,337,22.75
7.47,305,25.31
8.55,359,24.38
7.69,310,24.06
7.52,441,24.13
6.21,328,21.94
8.44,344,23.25
10.15,303,23.88
5.7,304,25.56
7.87,314,23.5
8.97,329,22.44
7.06,546,26.0
8.41,777,23.44
7.02,328,25.25
9.05,346,23.44
5.53,483,25.0
6.97,340,26.0
9.36,350,23.56
8.38,388,25.13
6.28,439,24.0
9.1,347,22.88
6.53,330,25.25
5.95,444,24.13
9.31,431,24.44
5.73,568,26.56
10.1,409,23.5
7.3,310,24.19
6.51,561,25.69
8.25,443,23.31
7.69,304,24.69
10.12,1036,24.94
7.29,415,23.81
8.49,301,24.88
6.96,376,24.69
6.98,433,23.19
10.09,337,22.75
7.43,361,24.5
7.79,345,23.75
8.69,413,23.94
8.11,314,23.75
6.87,539,26.25
5.75,428,24.69
5.83,440,23.75
8.23,434,23.13
8.39,293,23.94
10.1,338,23.13
7.73,343,23.75
7.61,331,24.31
8.12,348,24.56
6.83,319,24.56
9.24,308,23.56
8.73,330,24.75
9.72,338,23.19
9.21,310,24.06
10.43,292,23.75
5.99,321,24.06
8.3,340,23.06
7.44,335,22.69
6.37,539,26.38
6.58,305,25.38
5.51,533,26.38
7.1,426,23.5
10.44,589,24.19
9.66,363,24.75
9.46,344,23.25
8.74,342,23.31
6.71,382,24.63
8.29,331,22.56
7.27,365,24.63
9.16,310,23.56
7.98,455,23.88
5.8,305,25.44
8.66,340,23.31
10.27,337,22.81
10.04,368,25.25
6.35,330,22.0
9.17,353,24.19
6.36,420,24.19
8.72,299,24.06
6.19,558,26.88
6.39,328,22.0
6.65,316,23.94
8.26,343,23.69
10.42,392,22.94
5.83,304,25.5
7.31,330,21.94
10.2,414,23.5
9.42,365,24.75
8.24,302,24.13
6.49,302,24.5
8.33,305,24.56
5.96,392,24.19
9.95,1036,24.88
6.33,419,24.38
7.42,396,24.5
10.04,421,23.38
8.84,340,22.94
10.03,346,23.44
9.15,311,24.25
10.34,337,22.75
8.59,340,23.38
7.09,298,24.31
8.52,331,22.56
7.37,340,23.25
6.41,312,23.75
9.94,332,22.94
8.84,346,23.63
8.78,344,23.5
8.46,361,24.44
7.33,433,23.5
7.42,329,24.31
7.27,374,24.0
9.47,341,23.75
9.95,344,23.19
7.48,421,23.5
8.69,344,23.44
9.21,310,24.06
9.61,364,25.13
8.67,430,23.5
5.8,513,25.44
9.47,367,24.88
6.78,319,24.19
8.6,332,26.06
8.24,344,23.44
6.38,325,24.25
7.56,304,24.31
7.28,429,24.56
8.0,536,25.31
7.49,344,23.56
6.91,325,24.19
6.69,298,24.5
9.23,349,24.44
9.25,345,23.75
6.44,540,25.94
5.65,321,24.06
8.53,341,23.75
5.94,543,26.0
9.57,343,23.75
8.25,318,24.69
9.09,309,24.56
6.99,438,23.19
6.94,445,23.38
6.6,312,24.13
7.63,320,24.69
8.48,346,23.44
8.65,331,24.31
7.9,310,23.88
7.83,441,24.19
7.66,672,24.0
8.55,783,23.69
8.35,346,23.56
7.87,445,23.38
7.78,328,21.94
9.79,651,23.81
10.23,418,24.94
8.69,340,23.44
9.77,344,23.38
7.1,306,24.25
6.29,439,24.13
8.35,340,23.56
7.04,527,26.44
6.28,342,24.63
6.32,305,24.88
6.43,352,23.81
6.22,369,24.88
5.59,280,24.75
5.93,506,26.0
8.9,345,23.69
6.25,555,25.75
9.05,346,23.56
8.33,341,24.13
8.3,344,23.63
7.59,735,22.63
10.41,290,23.75
6.77,434,23.06
7.9,434,23.13
6.62,1068,23.13
5.63,325,24.13
10.73,394,22.94
8.52,351,24.19
10.52,387,23.0
7.63,316,23.75
9.81,304,24.19
8.67,341,22.81
8.79,420,23.75
8.39,441,24.19
9.01,343,23.75
10.32,413,22.44
9.03,344,24.44
7.85,304,24.44
5.52,451,24.19
9.28,336,23.06
6.43,624,24.5
7.58,435,23.44
9.71,367,25.06
10.44,344,23.31
7.83,802,24.5
5.91,515,25.44
9.49,343,23.69
7.04,448,23.5
7.0,329,22.13
6.69,319,24.0
10.04,297,23.75
7.46,436,23.13
6.09,532,26.88
7.8,341,23.75
7.65,323,22.81
7.8,340,23.19
5.61,1452,26.88
6.67,330,22.0
7.94,417,24.19
6.7,334,23.31
8.2,313,24.31
6.66,315,24.19
8.53,336,26.06
5.51,508,25.13
6.76,319,24.31
7.42,342,23.31
8.29,349,24.44
9.3,340,23.56
8.99,339,23.56
8.77,329,24.19
8.09,439,23.06
7.59,295,24.25
7.99,335,22.81
8.78,931,24.69
6.56,423,24.75
7.28,308,23.63
8.19,309,25.0
8.65,343,23.69
9.22,345,22.75
7.94,312,23.81
8.45,363,24.69
6.28,538,25.56
7.47,350,23.5
6.95,304,24.25
8.34,783,23.63
10.0,304,24.31
7.06,438,23.19
6.48,312,23.63
7.25,362,24.94
10.12,338,23.13
9.21,334,23.06
8.71,302,24.06
8.14,311,24.38
7.75,326,24.75
6.28,305,24.88
8.2,305,25.0
8.28,450,23.75
6.68,331,22.06
6.24,438,23.63
8.66,363,24.63
9.61,338,23.31
9.31,307,24.88
9.75,367,24.88
7.04,369,25.13
6.22,316,23.69
8.01,331,22.06
9.63,344,23.0
10.42,783,23.25
8.13,431,24.44
7.95,342,23.56
6.78,325,24.06
7.31,349,23.81
8.56,413,24.0
7.57,331,22.56
8.14,344,23.63
5.7,418,25.31
7.22,317,24.25
7.78,367,25.94
8.63,343,23.88
5.85,565,26.44
5.75,515,25.69
7.21,312,23.5
8.08,329,22.69
9.26,343,23.75
7.16,527,26.44
5.81,296,24.81
7.31,316,23.88
8.94,293,23.88
9.6,336,23.06
8.6,342,23.38
7.6,333,22.81
7.77,317,24.38
7.03,439,23.06
10.07,340,23.19
8.67,329,24.38
10.2,344,23.25
9.6,301,24.94
8.01,346,23.63
7.06,497,23.75
8.27,790,25.5
7.53,419,24.25
6.19,306,24.38
6.29,306,24.06
10.72,364,25.25
7.68,336,23.44
11.54,383,22.5
6.15,321,23.88
8.32,338,25.13
5.95,328,22.06
8.01,346,23.56
8.68,414,23.5
6.76,324,25.06
8.2,437,24.13
7.71,331,24.44
6.21,320,23.88
6.72,317,24.31
8.39,342,23.25
7.43,305,24.63
7.56,431,23.13
6.47,1109,24.0
10.26,389,23.13
7.5,438,23.19
8.68,332,24.63
6.25,302,24.44
6.13,305,24.63
10.99,365,24.63
8.58,341,23.69
6.91,298,24.81
9.3,307,24.44
6.38,513,26.5
5.62,361,24.5
9.48,672,25.0
6.21,435,23.63
5.94,515,25.56
10.76,369,24.94
7.96,314,23.5
8.91,343,23.75
7.6,262,25.38
7.58,259,25.38
10.17,383,22.56
5.52,530,25.19
5.85,410,24.25
7.18,336,24.75
6.04,524,25.5
8.91,340,23.44
8.43,330,24.56
7.23,341,25.56
7.6,267,25.38
10.22,343,23.69
6.0,553,26.69
7.27,303,25.56
9.3,706,23.94
5.67,373,25.0
11.39,343,24.25
8.27,447,23.69
9.24,344,23.56
10.46,382,24.63
7.45,269,25.38
5.68,1382,26.13
8.12,331,22.56
8.44,335,22.69
8.96,344,23.13
6.68,270,24.44
9.74,343,24.13
5.88,304,25.5
9.92,345,22.75
8.85,342,23.25
6.28,401,24.44
8.03,444,23.94
5.65,294,24.88
6.25,329,22.81
8.6,344,23.56
8.38,423,23.38
5.95,562,26.56
7.45,524,25.38
8.14,329,22.56
10.32,753,22.75
8.88,309,24.75
8.05,442,23.63
9.14,344,22.94
7.01,304,25.5
11.73,389,22.94
9.15,304,24.31
9.53,412,23.38
6.5,321,24.0
8.54,365,24.69
6.58,373,25.13
8.18,331,22.56
7.25,342,23.19
7.84,438,23.5
8.87,339,23.63
9.57,414,24.5
8.72,672,24.63
7.63,331,22.75
9.45,312,23.88
7.26,340,24.81
6.01,287,23.38
5.98,233,23.75
5.89,439,24.13
8.66,327,26.0
6.57,367,25.06
8.06,346,23.63
8.81,304,24.63
6.03,317,24.38
5.56,325,23.88
9.53,344,23.56
6.94,298,24.5
6.92,336,22.88
6.88,735,22.19
7.47,307,24.63
7.08,345,23.88
7.44,344,23.56
8.6,345,24.06
10.05,303,23.69
10.22,299,23.75
6.69,359,24.56
10.59,306,24.0
9.41,305,24.94
6.3,328,22.0
7.11,309,24.5
6.08,298,24.94
7.08,848,24.56
8.18,338,23.0
10.54,369,24.81
8.72,340,25.0
8.56,336,23.0
8.28,343,23.69
7.26,561,24.19
6.41,293,24.25
6.44,317,24.44
8.06,314,23.75
8.83,342,23.31
8.45,334,24.94
9.27,307,24.56
9.94,361,24.44
9.54,337,22.75
6.23,437,24.06
7.99,340,24.88
7.05,363,24.63
8.39,332,23.13
11.41,385,22.63
8.47,306,24.19
8.19,307,25.0
6.71,332,21.94
8.94,328,24.94
9.06,331,22.81
6.49,544,26.63
7.78,343,23.75
9.82,369,25.13
8.23,419,25.81
8.41,420,24.0
7.52,346,23.56
5.71,318,24.94
9.57,342,23.06
5.65,294,24.63
7.23,343,25.63
8.85,410,24.25
7.64,376,24.13
6.39,1352,26.56
6.23,432,25.25
8.94,315,24.06
7.39,443,23.25
7.15,431,23.13
7.86,452,23.81
10.66,406,25.31
8.76,374,24.06
7.26,544,25.31
6.16,537,26.94
8.58,327,22.31
6.89,325,24.06
9.31,342,23.44
8.11,310,23.63
8.66,421,23.5
8.34,343,23.75
8.99,771,23.31
5.96,296,24.69
6.59,442,23.81
7.39,314,23.88
6.81,317,24.69
7.2,296,24.56
6.31,442,24.0
5.85,367,25.06
8.56,305,24.81
9.01,694,24.63
6.98,320,24.69
8.49,340,23.38
7.2,379,24.19
9.03,341,23.75
9.05,349,24.19
9.26,428,24.69
8.2,350,23.5
7.12,329,22.38
7.34,361,24.31
7.64,418,23.5
13.83,1036,24.63
8.5,338,22.94
6.8,325,24.19
8.14,327,22.13
7.83,328,22.0
9.2,418,23.81
6.41,343,25.69
7.82,415,24.06
7.63,378,24.56
9.34,336,22.88
7.63,304,24.25
9.18,380,24.56
9.5,421,24.56
8.05,310,23.75
6.2,667,24.94
7.98,1117,23.94
9.21,312,23.56
6.21,306,24.19
8.66,344,23.56
8.45,672,24.31
7.2,311,23.38
9.64,424,24.31
6.58,538,25.44
7.13,321,24.25
7.31,315,24.19
9.34,369,24.63
8.54,369,25.0
8.02,339,25.63
8.14,418,25.31
7.01,848,24.69
10.51,373,24.94
8.5,345,23.81
7.88,391,24.81
7.68,329,24.31
8.85,437,23.69
7.61,310,24.25
7.43,267,25.38
6.95,327,22.25
6.96,369,24.69
8.41,331,22.63
9.35,315,24.63
9.22,376,24.63
10.05,387,24.63
9.37,306,24.44
5.75,560,26.38
8.84,341,23.69
8.03,527,25.31
8.97,783,23.44
7.23,296,24.69
8.62,363,24.75
6.81,407,24.44
5.64,423,24.75
5.8,531,26.06
7.95,309,24.63
6.96,268,24.31
5.99,512,25.5
6.91,341,25.31
8.41,790,24.25
8.74,416,23.63
8.99,304,23.81
6.68,431,23.13
5.59,489,25.06
8.73,346,23.44
7.78,415,24.13
9.53,373,26.19
6.86,431,23.13
8.4,340,25.06
8.28,317,24.63
8.7,344,23.5
6.04,537,25.88
8.01,424,24.44
10.41,373,24.69
6.22,313,24.31
9.41,345,23.69
6.18,302,24.31
8.02,340,23.56
8.11,441,23.25
7.18,339,25.5
9.22,308,23.69
10.15,297,23.81
5.54,540,26.0
6.11,324,24.75
6.22,545,26.25
8.28,309,24.94
6.37,385,24.38
7.81,310,24.13
7.34,304,24.63
8.94,777,23.44
8.95,344,23.44
6.68,373,25.0
7.07,296,24.63
7.68,317,24.44
8.85,334,22.81
5.89,296,24.75
8.0,452,23.75
5.94,503,25.88
8.47,290,25.0
7.86,689,23.5
7.57,311,24.19
7.76,310,23.69
6.36,423,24.88
10.56,299,23.81
7.71,370,24.06
9.73,345,24.0
7.26,331,22.69
7.62,316,23.81
5.78,521,25.56
7.6,268,24.31
8.25,305,24.69
7.53,431,23.38
9.01,297,23.75
6.74,294,24.69
5.82,440,23.88
8.36,452,23.63
10.07,345,23.94
8.5,437,23.69
7.24,307,25.31
8.04,329,22.13
6.76,296,24.56
7.18,342,23.44
6.28,321,23.88
7.26,305,25.25
6.08,540,26.0
9.42,307,24.75
5.53,488,25.25
6.89,296,24.88
9.7,405,24.69
9.79,340,23.06
6.79,431,23.44
8.08,412,24.5
7.88,344,23.56
9.78,340,22.88
8.18,717,24.69
8.97,765,23.13
7.41,329,24.19
5.69,451,24.31
9.78,336,22.94
5.99,571,26.5
7.22,683,23.5
5.76,444,24.13
7.9,452,23.69
6.14,729,24.19
5.68,541,26.5
8.94,363,24.25
9.57,345,24.13
7.42,316,23.94
10.25,414,23.56
6.98,296,24.81
8.0,310,23.88
7.3,303,25.06
8.67,329,22.56
8.52,338,24.94
10.27,358,25.25
7.03,342,25.06
6.15,296,24.63
8.55,309,24.69
5.98,526,25.81
6.92,324,24.63
7.23,342,25.06
8.51,343,23.69
6.01,344,25.06
6.46,435,23.81
10.28,389,22.94
8.05,410,24.25
7.88,417,24.13
6.71,434,24.06
7.93,441,24.25
5.57,428,24.75
7.74,313,24.25
8.74,418,23.63
8.83,331,22.81
6.92,334,22.88
5.72,385,24.31
8.75,410,25.5
9.09,343,23.75
7.55,332,24.94
7.43,340,24.63
9.1,344,23.63
6.07,430,23.75
8.8,783,23.44
6.24,525,26.0
8.95,339,22.81
7.75,296,25.13
10.07,304,23.88
7.86,319,24.63
8.65,370,24.25
6.71,369,24.94
9.94,367,24.69
7.65,340,26.13
8.77,355,24.19
5.66,369,24.81
7.98,338,23.0
8.32,304,24.69
5.61,442,24.0
7.57,346,23.5
7.92,445,23.44
6.65,361,24.63
7.6,268,24.19
5.6,359,24.5
9.49,419,22.94
7.51,424,24.56
5.7,369,24.69
6.15,381,23.94
7.15,426,23.13
8.38,313,24.69
7.45,331,24.25
7.77,344,23.44
8.17,393,24.81
6.98,329,22.56
7.8,424,24.38
6.82,308,24.0
7.22,434,23.13
7.48,435,23.63
6.48,423,24.88
10.25,299,23.75
8.56,418,23.94
6.06,305,25.38
7.3,438,23.19
8.33,343,25.94
6.49,330,22.06
7.12,312,23.94
8.51,341,23.69
7.28,346,23.5
7.37,433,23.5
7.16,373,25.13
8.43,336,22.94
7.03,324,25.0
9.55,759,22.69
6.63,330,25.25
6.15,326,24.69
7.92,334,25.06
7.38,418,23.69
9.59,346,23.56
9.2,293,23.75
7.59,307,24.56
5.59,421,24.63
6.01,304,24.31
6.92,379,23.88
6.84,341,25.56
9.29,310,24.13
9.85,379,25.69
5.85,301,25.06
6.99,450,23.63
7.18,418,23.94
6.18,534,25.81
7.07,423,23.38
6.55,455,23.75
9.28,350,23.63
9.22,413,24.19
9.81,338,23.13
7.55,312,24.06
9.61,369,24.63
6.1,303,24.88
6.25,407,24.44
7.78,329,24.25
7.64,316,23.81
5.63,520,25.81
8.72,338,22.88
8.35,351,24.13
9.92,369,24.63
9.2,336,23.13
8.46,368,25.19
6.61,294,24.69
6.83,444,24.06
7.84,333,22.75
7.06,537,25.75
8.17,343,23.69
7.54,672,23.88
8.96,341,23.69
7.3,254,25.31
9.13,340,23.19
